user_id,signup_month,plan,channel,activity_month
188,2024-04,free,paid_search,2024-04
189,2024-03,pro,paid_search,2024-03
189,2024-03,pro,paid_search,2024-04
190,2024-03,enterprise,organic,2024-03
190,2024-03,enterprise,organic,2024-04
190,2024-03,enterprise,organic,2024-05
190,2024-03,enterprise,organic,2024-06
190,2024-03,enterprise,organic,2024-07
190,2024-03,enterprise,organic,2024-08
190,2024-03,enterprise,organic,2024-09
190,2024-03,enterprise,organic,2024-10
190,2024-03,enterprise,organic,2024-11
190,2024-03,enterprise,organic,2024-12
191,2024-07,free,organic,2024-07
191,2024-07,free,organic,2024-08
191,2024-07,free,organic,2024-09
191,2024-07,free,organic,2024-10
192,2024-06,free,organic,2024-06
192,2024-06,free,organic,2024-07
192,2024-06,free,organic,2024-08
192,2024-06,free,organic,2024-09
192,2024-06,free,organic,2024-10
193,2024-06,free,organic,2024-06
194,2024-04,free,paid_search,2024-04
194,2024-04,free,paid_search,2024-05
194,2024-04,free,paid_search,2024-06
194,2024-04,free,paid_search,2024-07
194,2024-04,free,paid_search,2024-08
194,2024-04,free,paid_search,2024-09
194,2024-04,free,paid_search,2024-10
195,2024-09,free,organic,2024-09
196,2024-01,free,content,2024-01
196,2024-01,free,content,2024-02
196,2024-01,free,content,2024-03
196,2024-01,free,content,2024-04
196,2024-01,free,content,2024-05
196,2024-01,free,content,2024-06
196,2024-01,free,content,2024-07
196,2024-01,free,content,2024-08
197,2024-04,pro,organic,2024-04
197,2024-04,pro,organic,2024-05
198,2024-02,free,organic,2024-02
198,2024-02,free,organic,2024-03
198,2024-02,free,organic,2024-04
198,2024-02,free,organic,2024-05
198,2024-02,free,organic,2024-06
199,2024-04,starter,content,2024-04
200,2024-09,free,organic,2024-09
200,2024-09,free,organic,2024-10
200,2024-09,free,organic,2024-11
200,2024-09,free,organic,2024-12
200,2024-09,free,organic,2025-01
201,2024-04,starter,paid_search,2024-04
201,2024-04,starter,paid_search,2024-05
201,2024-04,starter,paid_search,2024-06
201,2024-04,starter,paid_search,2024-07
201,2024-04,starter,paid_search,2024-08
201,2024-04,starter,paid_search,2024-09
202,2024-09,starter,content,2024-09
202,2024-09,starter,content,2024-10
202,2024-09,starter,content,2024-11
202,2024-09,starter,content,2024-12
202,2024-09,starter,content,2025-01
202,2024-09,starter,content,2025-02
202,2024-09,starter,content,2025-03
203,2024-05,pro,content,2024-05
203,2024-05,pro,content,2024-06
203,2024-05,pro,content,2024-07
203,2024-05,pro,content,2024-08
203,2024-05,pro,content,2024-09
204,2024-07,pro,referral,2024-07
204,2024-07,pro,referral,2024-08
204,2024-07,pro,referral,2024-09
204,2024-07,pro,referral,2024-10
204,2024-07,pro,referral,2024-11
204,2024-07,pro,referral,2024-12
204,2024-07,pro,referral,2025-01
204,2024-07,pro,referral,2025-02
204,2024-07,pro,referral,2025-03
205,2024-05,free,organic,2024-05
205,2024-05,free,organic,2024-06
206,2024-03,free,paid_search,2024-03
206,2024-03,free,paid_search,2024-04
207,2024-07,free,content,2024-07
208,2024-09,free,content,2024-09
209,2024-03,pro,organic,2024-03
209,2024-03,pro,organic,2024-04
209,2024-03,pro,organic,2024-05
209,2024-03,pro,organic,2024-06
209,2024-03,pro,organic,2024-07
209,2024-03,pro,organic,2024-08
209,2024-03,pro,organic,2024-09
209,2024-03,pro,organic,2024-10
209,2024-03,pro,organic,2024-11
209,2024-03,pro,organic,2024-12
209,2024-03,pro,organic,2025-01
209,2024-03,pro,organic,2025-02
209,2024-03,pro,organic,2025-03
210,2024-08,free,paid_search,2024-08
211,2024-03,starter,organic,2024-03
211,2024-03,starter,organic,2024-04
211,2024-03,starter,organic,2024-05
211,2024-03,starter,organic,2024-06
211,2024-03,starter,organic,2024-07
211,2024-03,starter,organic,2024-08
211,2024-03,starter,organic,2024-09
211,2024-03,starter,organic,2024-10
211,2024-03,starter,organic,2024-11
211,2024-03,starter,organic,2024-12
211,2024-03,starter,organic,2025-01
211,2024-03,starter,organic,2025-02
211,2024-03,starter,organic,2025-03
212,2024-07,free,organic,2024-07
212,2024-07,free,organic,2024-08
212,2024-07,free,organic,2024-09
212,2024-07,free,organic,2024-10
213,2024-08,free,referral,2024-08
213,2024-08,free,referral,2024-09
213,2024-08,free,referral,2024-10
213,2024-08,free,referral,2024-11
214,2024-05,free,organic,2024-05
215,2024-07,starter,organic,2024-07
215,2024-07,starter,organic,2024-08
215,2024-07,starter,organic,2024-09
215,2024-07,starter,organic,2024-10
215,2024-07,starter,organic,2024-11
215,2024-07,starter,organic,2024-12
215,2024-07,starter,organic,2025-01
216,2024-03,starter,organic,2024-03
217,2024-01,free,paid_search,2024-01
217,2024-01,free,paid_search,2024-02
218,2024-01,free,organic,2024-01
218,2024-01,free,organic,2024-02
218,2024-01,free,organic,2024-03
219,2024-05,starter,paid_search,2024-05
219,2024-05,starter,paid_search,2024-06
219,2024-05,starter,paid_search,2024-07
219,2024-05,starter,paid_search,2024-08
219,2024-05,starter,paid_search,2024-09
219,2024-05,starter,paid_search,2024-10
219,2024-05,starter,paid_search,2024-11
220,2024-09,free,organic,2024-09
220,2024-09,free,organic,2024-10
220,2024-09,free,organic,2024-11
220,2024-09,free,organic,2024-12
220,2024-09,free,organic,2025-01
220,2024-09,free,organic,2025-02
220,2024-09,free,organic,2025-03
221,2024-02,pro,content,2024-02
221,2024-02,pro,content,2024-03
221,2024-02,pro,content,2024-04
221,2024-02,pro,content,2024-05
221,2024-02,pro,content,2024-06
221,2024-02,pro,content,2024-07
221,2024-02,pro,content,2024-08
221,2024-02,pro,content,2024-09
221,2024-02,pro,content,2024-10
221,2024-02,pro,content,2024-11
221,2024-02,pro,content,2024-12
222,2024-05,free,organic,2024-05
223,2024-07,free,paid_search,2024-07
224,2024-02,free,organic,2024-02
225,2024-07,free,organic,2024-07
226,2024-03,free,organic,2024-03
227,2024-08,free,organic,2024-08
227,2024-08,free,organic,2024-09
227,2024-08,free,organic,2024-10
227,2024-08,free,organic,2024-11
227,2024-08,free,organic,2024-12
227,2024-08,free,organic,2025-01
228,2024-06,enterprise,organic,2024-06
228,2024-06,enterprise,organic,2024-07
228,2024-06,enterprise,organic,2024-08
228,2024-06,enterprise,organic,2024-09
228,2024-06,enterprise,organic,2024-10
228,2024-06,enterprise,organic,2024-11
228,2024-06,enterprise,organic,2024-12
228,2024-06,enterprise,organic,2025-01
228,2024-06,enterprise,organic,2025-02
228,2024-06,enterprise,organic,2025-03
229,2024-05,free,paid_search,2024-05
230,2024-02,free,referral,2024-02
230,2024-02,free,referral,2024-03
230,2024-02,free,referral,2024-04
230,2024-02,free,referral,2024-05
231,2024-05,free,organic,2024-05
232,2024-08,free,paid_search,2024-08
232,2024-08,free,paid_search,2024-09
232,2024-08,free,paid_search,2024-10
232,2024-08,free,paid_search,2024-11
233,2024-01,free,paid_search,2024-01
233,2024-01,free,paid_search,2024-02
233,2024-01,free,paid_search,2024-03
233,2024-01,free,paid_search,2024-04
233,2024-01,free,paid_search,2024-05
233,2024-01,free,paid_search,2024-06
233,2024-01,free,paid_search,2024-07
234,2024-07,free,organic,2024-07
234,2024-07,free,organic,2024-08
234,2024-07,free,organic,2024-09
234,2024-07,free,organic,2024-10
234,2024-07,free,organic,2024-11
235,2024-05,starter,paid_search,2024-05
236,2024-07,free,organic,2024-07
236,2024-07,free,organic,2024-08
237,2024-06,enterprise,organic,2024-06
237,2024-06,enterprise,organic,2024-07
237,2024-06,enterprise,organic,2024-08
237,2024-06,enterprise,organic,2024-09
237,2024-06,enterprise,organic,2024-10
237,2024-06,enterprise,organic,2024-11
238,2024-04,free,paid_search,2024-04
238,2024-04,free,paid_search,2024-05
238,2024-04,free,paid_search,2024-06
238,2024-04,free,paid_search,2024-07
238,2024-04,free,paid_search,2024-08
238,2024-04,free,paid_search,2024-09
239,2024-03,pro,content,2024-03
239,2024-03,pro,content,2024-04
239,2024-03,pro,content,2024-05
239,2024-03,pro,content,2024-06
239,2024-03,pro,content,2024-07
239,2024-03,pro,content,2024-08
239,2024-03,pro,content,2024-09
239,2024-03,pro,content,2024-10
239,2024-03,pro,content,2024-11
239,2024-03,pro,content,2024-12
239,2024-03,pro,content,2025-01
239,2024-03,pro,content,2025-02
239,2024-03,pro,content,2025-03
240,2024-06,free,content,2024-06
240,2024-06,free,content,2024-07
240,2024-06,free,content,2024-08
240,2024-06,free,content,2024-09
240,2024-06,free,content,2024-10
240,2024-06,free,content,2024-11
240,2024-06,free,content,2024-12
240,2024-06,free,content,2025-01
241,2024-02,free,content,2024-02
241,2024-02,free,content,2024-03
241,2024-02,free,content,2024-04
241,2024-02,free,content,2024-05
241,2024-02,free,content,2024-06
241,2024-02,free,content,2024-07
242,2024-06,pro,paid_search,2024-06
242,2024-06,pro,paid_search,2024-07
242,2024-06,pro,paid_search,2024-08
242,2024-06,pro,paid_search,2024-09
243,2024-01,starter,organic,2024-01
243,2024-01,starter,organic,2024-02
243,2024-01,starter,organic,2024-03
243,2024-01,starter,organic,2024-04
243,2024-01,starter,organic,2024-05
243,2024-01,starter,organic,2024-06
244,2024-06,starter,organic,2024-06
245,2024-06,free,organic,2024-06
245,2024-06,free,organic,2024-07
246,2024-01,starter,organic,2024-01
246,2024-01,starter,organic,2024-02
246,2024-01,starter,organic,2024-03
246,2024-01,starter,organic,2024-04
247,2024-07,pro,organic,2024-07
247,2024-07,pro,organic,2024-08
247,2024-07,pro,organic,2024-09
247,2024-07,pro,organic,2024-10
247,2024-07,pro,organic,2024-11
248,2024-04,starter,paid_search,2024-04
248,2024-04,starter,paid_search,2024-05
248,2024-04,starter,paid_search,2024-06
249,2024-08,free,organic,2024-08
250,2024-01,starter,organic,2024-01
250,2024-01,starter,organic,2024-02
250,2024-01,starter,organic,2024-03
250,2024-01,starter,organic,2024-04
250,2024-01,starter,organic,2024-05
250,2024-01,starter,organic,2024-06
250,2024-01,starter,organic,2024-07
251,2024-02,starter,referral,2024-02
251,2024-02,starter,referral,2024-03
251,2024-02,starter,referral,2024-04
252,2024-05,enterprise,paid_search,2024-05
252,2024-05,enterprise,paid_search,2024-06
252,2024-05,enterprise,paid_search,2024-07
252,2024-05,enterprise,paid_search,2024-08
252,2024-05,enterprise,paid_search,2024-09
252,2024-05,enterprise,paid_search,2024-10
252,2024-05,enterprise,paid_search,2024-11
252,2024-05,enterprise,paid_search,2024-12
253,2024-02,free,content,2024-02
254,2024-03,free,organic,2024-03
254,2024-03,free,organic,2024-04
254,2024-03,free,organic,2024-05
254,2024-03,free,organic,2024-06
255,2024-06,starter,paid_search,2024-06
256,2024-02,free,organic,2024-02
257,2024-07,starter,paid_search,2024-07
257,2024-07,starter,paid_search,2024-08
257,2024-07,starter,paid_search,2024-09
257,2024-07,starter,paid_search,2024-10
257,2024-07,starter,paid_search,2024-11
257,2024-07,starter,paid_search,2024-12
258,2024-01,free,organic,2024-01
258,2024-01,free,organic,2024-02
258,2024-01,free,organic,2024-03
259,2024-02,free,organic,2024-02
259,2024-02,free,organic,2024-03
259,2024-02,free,organic,2024-04
260,2024-06,starter,paid_search,2024-06
260,2024-06,starter,paid_search,2024-07
260,2024-06,starter,paid_search,2024-08
260,2024-06,starter,paid_search,2024-09
261,2024-08,free,organic,2024-08
261,2024-08,free,organic,2024-09
261,2024-08,free,organic,2024-10
261,2024-08,free,organic,2024-11
261,2024-08,free,organic,2024-12
262,2024-02,free,organic,2024-02
262,2024-02,free,organic,2024-03
262,2024-02,free,organic,2024-04
262,2024-02,free,organic,2024-05
262,2024-02,free,organic,2024-06
262,2024-02,free,organic,2024-07
262,2024-02,free,organic,2024-08
262,2024-02,free,organic,2024-09
262,2024-02,free,organic,2024-10
263,2024-03,starter,content,2024-03
264,2024-09,starter,organic,2024-09
264,2024-09,starter,organic,2024-10
264,2024-09,starter,organic,2024-11
264,2024-09,starter,organic,2024-12
264,2024-09,starter,organic,2025-01
264,2024-09,starter,organic,2025-02
265,2024-09,pro,paid_search,2024-09
265,2024-09,pro,paid_search,2024-10
265,2024-09,pro,paid_search,2024-11
266,2024-06,free,paid_search,2024-06
266,2024-06,free,paid_search,2024-07
266,2024-06,free,paid_search,2024-08
266,2024-06,free,paid_search,2024-09
266,2024-06,free,paid_search,2024-10
267,2024-05,free,organic,2024-05
268,2024-04,enterprise,paid_search,2024-04
268,2024-04,enterprise,paid_search,2024-05
268,2024-04,enterprise,paid_search,2024-06
269,2024-06,free,organic,2024-06
269,2024-06,free,organic,2024-07
269,2024-06,free,organic,2024-08
269,2024-06,free,organic,2024-09
270,2024-06,free,referral,2024-06
270,2024-06,free,referral,2024-07
270,2024-06,free,referral,2024-08
271,2024-03,free,organic,2024-03
271,2024-03,free,organic,2024-04
271,2024-03,free,organic,2024-05
271,2024-03,free,organic,2024-06
271,2024-03,free,organic,2024-07
271,2024-03,free,organic,2024-08
271,2024-03,free,organic,2024-09
271,2024-03,free,organic,2024-10
271,2024-03,free,organic,2024-11
271,2024-03,free,organic,2024-12
272,2024-01,free,organic,2024-01
272,2024-01,free,organic,2024-02
272,2024-01,free,organic,2024-03
272,2024-01,free,organic,2024-04
272,2024-01,free,organic,2024-05
272,2024-01,free,organic,2024-06
272,2024-01,free,organic,2024-07
272,2024-01,free,organic,2024-08
272,2024-01,free,organic,2024-09
273,2024-02,pro,organic,2024-02
273,2024-02,pro,organic,2024-03
273,2024-02,pro,organic,2024-04
273,2024-02,pro,organic,2024-05
273,2024-02,pro,organic,2024-06
273,2024-02,pro,organic,2024-07
273,2024-02,pro,organic,2024-08
274,2024-09,starter,content,2024-09
275,2024-04,starter,referral,2024-04
275,2024-04,starter,referral,2024-05
275,2024-04,starter,referral,2024-06
275,2024-04,starter,referral,2024-07
275,2024-04,starter,referral,2024-08
275,2024-04,starter,referral,2024-09
275,2024-04,starter,referral,2024-10
275,2024-04,starter,referral,2024-11
276,2024-05,free,content,2024-05
277,2024-05,free,referral,2024-05
278,2024-08,free,referral,2024-08
278,2024-08,free,referral,2024-09
278,2024-08,free,referral,2024-10
279,2024-01,free,paid_search,2024-01
279,2024-01,free,paid_search,2024-02
279,2024-01,free,paid_search,2024-03
280,2024-01,free,content,2024-01
280,2024-01,free,content,2024-02
280,2024-01,free,content,2024-03
280,2024-01,free,content,2024-04
280,2024-01,free,content,2024-05
280,2024-01,free,content,2024-06
280,2024-01,free,content,2024-07
280,2024-01,free,content,2024-08
281,2024-03,free,paid_search,2024-03
282,2024-05,free,paid_search,2024-05
283,2024-07,free,paid_search,2024-07
283,2024-07,free,paid_search,2024-08
283,2024-07,free,paid_search,2024-09
284,2024-05,starter,paid_search,2024-05
285,2024-04,free,organic,2024-04
285,2024-04,free,organic,2024-05
285,2024-04,free,organic,2024-06
285,2024-04,free,organic,2024-07
285,2024-04,free,organic,2024-08
285,2024-04,free,organic,2024-09
285,2024-04,free,organic,2024-10
286,2024-09,free,paid_search,2024-09
286,2024-09,free,paid_search,2024-10
286,2024-09,free,paid_search,2024-11
286,2024-09,free,paid_search,2024-12
287,2024-02,starter,organic,2024-02
287,2024-02,starter,organic,2024-03
287,2024-02,starter,organic,2024-04
287,2024-02,starter,organic,2024-05
287,2024-02,starter,organic,2024-06
287,2024-02,starter,organic,2024-07
287,2024-02,starter,organic,2024-08
288,2024-06,starter,referral,2024-06
288,2024-06,starter,referral,2024-07
288,2024-06,starter,referral,2024-08
288,2024-06,starter,referral,2024-09
288,2024-06,starter,referral,2024-10
288,2024-06,starter,referral,2024-11
288,2024-06,starter,referral,2024-12
288,2024-06,starter,referral,2025-01
288,2024-06,starter,referral,2025-02
289,2024-05,starter,paid_search,2024-05
289,2024-05,starter,paid_search,2024-06
289,2024-05,starter,paid_search,2024-07
290,2024-05,free,referral,2024-05
291,2024-08,pro,paid_search,2024-08
291,2024-08,pro,paid_search,2024-09
291,2024-08,pro,paid_search,2024-10
291,2024-08,pro,paid_search,2024-11
291,2024-08,pro,paid_search,2024-12
291,2024-08,pro,paid_search,2025-01
291,2024-08,pro,paid_search,2025-02
291,2024-08,pro,paid_search,2025-03
292,2024-03,free,referral,2024-03
292,2024-03,free,referral,2024-04
293,2024-09,free,organic,2024-09
294,2024-03,free,content,2024-03
295,2024-05,free,paid_search,2024-05
296,2024-05,free,organic,2024-05
296,2024-05,free,organic,2024-06
296,2024-05,free,organic,2024-07
296,2024-05,free,organic,2024-08
296,2024-05,free,organic,2024-09
296,2024-05,free,organic,2024-10
296,2024-05,free,organic,2024-11
296,2024-05,free,organic,2024-12
296,2024-05,free,organic,2025-01
296,2024-05,free,organic,2025-02
296,2024-05,free,organic,2025-03
297,2024-08,free,organic,2024-08
297,2024-08,free,organic,2024-09
298,2024-04,starter,organic,2024-04
298,2024-04,starter,organic,2024-05
298,2024-04,starter,organic,2024-06
298,2024-04,starter,organic,2024-07
298,2024-04,starter,organic,2024-08
298,2024-04,starter,organic,2024-09
298,2024-04,starter,organic,2024-10
298,2024-04,starter,organic,2024-11
298,2024-04,starter,organic,2024-12
299,2024-03,free,paid_search,2024-03
300,2024-01,free,referral,2024-01
300,2024-01,free,referral,2024-02
300,2024-01,free,referral,2024-03
300,2024-01,free,referral,2024-04
301,2024-04,free,content,2024-04
301,2024-04,free,content,2024-05
301,2024-04,free,content,2024-06
302,2024-08,free,referral,2024-08
302,2024-08,free,referral,2024-09
302,2024-08,free,referral,2024-10
302,2024-08,free,referral,2024-11
302,2024-08,free,referral,2024-12
302,2024-08,free,referral,2025-01
302,2024-08,free,referral,2025-02
302,2024-08,free,referral,2025-03
303,2024-01,free,paid_search,2024-01
304,2024-09,free,paid_search,2024-09
304,2024-09,free,paid_search,2024-10
305,2024-05,free,referral,2024-05
306,2024-02,starter,referral,2024-02
306,2024-02,starter,referral,2024-03
306,2024-02,starter,referral,2024-04
306,2024-02,starter,referral,2024-05
306,2024-02,starter,referral,2024-06
306,2024-02,starter,referral,2024-07
306,2024-02,starter,referral,2024-08
306,2024-02,starter,referral,2024-09
307,2024-03,pro,organic,2024-03
308,2024-05,free,content,2024-05
309,2024-03,starter,paid_search,2024-03
309,2024-03,starter,paid_search,2024-04
310,2024-01,pro,referral,2024-01
310,2024-01,pro,referral,2024-02
310,2024-01,pro,referral,2024-03
310,2024-01,pro,referral,2024-04
310,2024-01,pro,referral,2024-05
310,2024-01,pro,referral,2024-06
310,2024-01,pro,referral,2024-07
310,2024-01,pro,referral,2024-08
310,2024-01,pro,referral,2024-09
310,2024-01,pro,referral,2024-10
310,2024-01,pro,referral,2024-11
310,2024-01,pro,referral,2024-12
311,2024-06,enterprise,content,2024-06
311,2024-06,enterprise,content,2024-07
